guinea,boffa,cases,24,8/25/2014
guinea,boffa,confirmed cases,19,8/25/2014
guinea,boffa,deaths,16,8/25/2014
guinea,boffa,new cases,0,8/25/2014
guinea,boffa,probable cases,5,8/25/2014
guinea,conakry,cases,114,8/25/2014
guinea,conakry,confirmed cases,98,8/25/2014
guinea,conakry,deaths,48,8/25/2014
guinea,conakry,new cases,4,8/25/2014
guinea,conakry,probable cases,8,8/25/2014
guinea,dabola,cases,4,8/25/2014
guinea,dabola,confirmed cases,1,8/25/2014
guinea,dabola,deaths,4,8/25/2014
guinea,dabola,new cases,0,8/25/2014
guinea,dabola,probable cases,3,8/25/2014
guinea,dinguiraye,cases,1,8/25/2014
guinea,dinguiraye,confirmed cases,0,8/25/2014
guinea,dinguiraye,deaths,1,8/25/2014
guinea,dinguiraye,new cases,0,8/25/2014
guinea,dinguiraye,probable cases,1,8/25/2014
guinea,dubreka,cases,7,8/25/2014
guinea,dubreka,confirmed cases,7,8/25/2014
guinea,dubreka,deaths,1,8/25/2014
guinea,dubreka,new cases,1,8/25/2014
guinea,dubreka,probable cases,0,8/25/2014
guinea,gueckedou,cases,311,8/25/2014
guinea,gueckedou,confirmed cases,206,8/25/2014
guinea,gueckedou,deaths,267,8/25/2014
guinea,gueckedou,new cases,1,8/25/2014
guinea,gueckedou,probable cases,101,8/25/2014
guinea,kissidougou,cases,6,8/25/2014
guinea,kissidougou,confirmed cases,2,8/25/2014
guinea,kissidougou,deaths,5,8/25/2014
guinea,kissidougou,new cases,0,8/25/2014
guinea,kissidougou,probable cases,4,8/25/2014
guinea,kouroussa,cases,4,8/25/2014
guinea,kouroussa,confirmed cases,2,8/25/2014
guinea,kouroussa,deaths,4,8/25/2014
guinea,kouroussa,new cases,0,8/25/2014
guinea,kouroussa,probable cases,2,8/25/2014
guinea,macenta,cases,117,8/25/2014
guinea,macenta,confirmed cases,93,8/25/2014
guinea,macenta,deaths,60,8/25/2014
guinea,macenta,new cases,11,8/25/2014
guinea,macenta,probable cases,12,8/25/2014
guinea,nzerekore,cases,12,8/25/2014
guinea,nzerekore,confirmed cases,10,8/25/2014
guinea,nzerekore,deaths,6,8/25/2014
guinea,nzerekore,new cases,0,8/25/2014
guinea,nzerekore,probable cases,1,8/25/2014
guinea,pita,cases,6,8/25/2014
guinea,pita,confirmed cases,5,8/25/2014
guinea,pita,deaths,3,8/25/2014
guinea,pita,new cases,0,8/25/2014
guinea,pita,probable cases,1,8/25/2014
guinea,siguiri,cases,6,8/25/2014
guinea,siguiri,confirmed cases,6,8/25/2014
guinea,siguiri,deaths,3,8/25/2014
guinea,siguiri,new cases,0,8/25/2014
guinea,siguiri,probable cases,0,8/25/2014
guinea,telimele,cases,26,8/25/2014
guinea,telimele,confirmed cases,23,8/25/2014
guinea,telimele,deaths,10,8/25/2014
guinea,telimele,new cases,0,8/25/2014
guinea,telimele,probable cases,3,8/25/2014
guinea,yomou,cases,8,8/25/2014
guinea,yomou,confirmed cases,8,8/25/2014
guinea,yomou,deaths,2,8/25/2014
guinea,yomou,new cases,0,8/25/2014
guinea,yomou,probable cases,0,8/25/2014
guinea,boffa,cases,24,8/26/2014
guinea,boffa,confirmed cases,19,8/26/2014
guinea,boffa,deaths,16,8/26/2014
